file,seg_type,seg_start,seg_end,seg_duration,mfa_duration,word,word_start,word_end,phrase_num,local_speech_rate
3032_SpeechRainbowLong_InPerson_20190507,T,100.339,100.372,0.0330000000000013,0.0699999999999932,to,100.2985,100.3985,31,6.00706713780919
3032_SpeechRainbowLong_InPerson_20190507,G,100.412,100.461,0.0489999999999924,0.0700000000000074,give,100.3985,100.5585,31,6.00706713780919
3032_SpeechRainbowLong_InPerson_20190507,B,100.738,100.744,0.00599999999998602,0.0600000000000023,bow,100.6885,100.9985,31,6.00706713780919
3032_SpeechRainbowLong_InPerson_20190507,B,102.768,102.774,0.00600000000000023,0.0099999999999909,band,102.7685,102.9785,32,4.7619047619049
3032_SpeechRainbowLong_InPerson_20190507,K,106.994,107.101,0.106999999999999,0.120000000000005,common,107.0085,107.3285,34,4.63917525773195
3032_SpeechRainbowLong_InPerson_20190507,T,107.349,107.424,0.0750000000000028,0.0899999999999892,type,107.3285,107.5785,34,4.63917525773195
3032_SpeechRainbowLong_InPerson_20190507,B,107.757,107.763,0.00600000000000023,0.0300000000000011,bow,107.7385,107.8185,34,4.63917525773195
3033_SpeechRainbowLong_InPerson_99999999,D,10.953,10.958,0.00500000000000078,0.0800000000000001,division,10.8873,11.4573,2,5.54016620498615
3033_SpeechRainbowLong_InPerson_99999999,K,13.201,13.25,0.0489999999999995,0.119999999999999,colors,13.1273,13.8173,2,5.54016620498615
3033_SpeechRainbowLong_InPerson_99999999,T,14.474,14.532,0.0579999999999998,0.0899999999999999,take,14.4373,14.6873,3,3.68852459016394
3033_SpeechRainbowLong_InPerson_99999999,P,17.786,17.801,0.014999999999997,0.100000000000001,path,17.6973,18.1073,4,4.10958904109589
3033_SpeechRainbowLong_InPerson_99999999,T,19.409,19.513,0.104000000000003,0.150000000000002,two,19.3573,19.6373,5,4.49438202247191
3033_SpeechRainbowLong_InPerson_99999999,B,21.246,21.251,0.00500000000000256,0.0399999999999991,beyond,21.2173,21.7173,6,4.8
3033_SpeechRainbowLong_InPerson_99999999,T,24.006,24.051,0.0449999999999982,0.0799999999999983,to,23.9673,24.1073,7,5.80645161290322
3033_SpeechRainbowLong_InPerson_99999999,B,25.066,25.071,0.00500000000000256,0.130000000000003,boiling,24.9473,25.4373,8,4.16666666666667
3033_SpeechRainbowLong_InPerson_99999999,P,25.514,25.587,0.0730000000000004,0.140000000000001,pot,25.4373,25.7873,8,4.16666666666667
3033_SpeechRainbowLong_InPerson_99999999,P,27.525,27.605,0.0800000000000018,0.100000000000001,people,27.4973,27.9373,9,3.94736842105262
3033_SpeechRainbowLong_InPerson_99999999,B,28.526,28.532,0.00600000000000023,0.0299999999999976,but,28.5073,28.6473,10,5.55555555555556
3033_SpeechRainbowLong_InPerson_99999999,B,31.725,31.735,0.0100000000000016,0.0399999999999991,beyond,31.7073,32.1373,11,4.64135021097046
3033_SpeechRainbowLong_InPerson_99999999,P,34.709,34.762,0.0529999999999973,0.130000000000003,pot,34.6273,34.8973,12,5.26315789473684
3033_SpeechRainbowLong_InPerson_99999999,G,35.073,35.078,0.00500000000000256,0.0499999999999972,gold,35.0373,35.3873,12,5.26315789473684
3033_SpeechRainbowLong_InPerson_99999999,P,38.706,38.745,0.0389999999999944,0.0799999999999983,people,38.6573,38.9473,13,5.19125683060109
3033_SpeechRainbowLong_InPerson_99999999,T,46.123,46.163,0.0399999999999991,0.0700000000000003,to,46.0873,46.2173,15,3.78071833648393
3033_SpeechRainbowLong_InPerson_99999999,T,47.479,47.543,0.0640000000000001,0.189999999999998,token,47.3673,48.0673,15,3.78071833648393
3033_SpeechRainbowLong_InPerson_99999999,B,49.336,49.342,0.00600000000000023,0.0499999999999972,be,49.2973,49.4473,15,3.78071833648393
3033_SpeechRainbowLong_InPerson_99999999,T,53.026,53.063,0.036999999999999,0.0599999999999952,to,52.9973,53.1173,17,5
3033_SpeechRainbowLong_InPerson_99999999,T,53.881,53.923,0.0420000000000016,0.0399999999999991,to,53.8773,53.9473,17,5
3033_SpeechRainbowLong_InPerson_99999999,T,56.128,56.178,0.0499999999999972,0.0899999999999963,to,56.0773,56.3273,17,5
3033_SpeechRainbowLong_InPerson_99999999,K,61.399,61.427,0.0279999999999987,0.0499999999999972,considered,61.3673,61.8773,21,4.77386934673366
3033_SpeechRainbowLong_InPerson_99999999,G,63.577,63.582,0.00500000000000256,0.0799999999999983,gods,63.5173,63.9073,21,4.77386934673366
3033_SpeechRainbowLong_InPerson_99999999,P,63.975,64.046,0.0710000000000051,0.140000000000008,passed,63.9073,64.3273,21,4.77386934673366
3033_SpeechRainbowLong_InPerson_99999999,T,64.96,65.037,0.0770000000000124,0.109999999999999,to,64.9273,65.0773,21,4.77386934673366
3033_SpeechRainbowLong_InPerson_99999999,T,68.495,68.513,0.0180000000000007,0.0300000000000011,to,68.4773,68.5373,23,5.43478260869564
3033_SpeechRainbowLong_InPerson_99999999,K,72.706,72.763,0.0570000000000022,0.109999999999999,caused,72.6473,73.0173,24,4.48979591836734
3033_SpeechRainbowLong_InPerson_99999999,B,73.042,73.052,0.0100000000000051,0.039999999999992,by,73.0173,73.1373,24,4.48979591836734
3033_SpeechRainbowLong_InPerson_99999999,B,80.056,80.062,0.00600000000000023,0.109999999999999,but,79.9573,80.1973,25,4.10557184750734
3033_SpeechRainbowLong_InPerson_99999999,B,80.911,80.922,0.0109999999999957,0.0700000000000074,by,80.8573,80.9973,25,4.10557184750734
3033_SpeechRainbowLong_InPerson_99999999,K,82.026,82.067,0.0409999999999968,0.0699999999999932,causes,81.9873,82.3673,25,4.10557184750734
3033_SpeechRainbowLong_InPerson_99999999,K,84.341,84.376,0.0350000000000108,0.109999999999999,complicated,84.2673,84.8573,26,6.04838709677418
3033_SpeechRainbowLong_InPerson_99999999,B,86.486,86.492,0.00600000000000023,0.0300000000000011,been,86.4673,86.6273,27,2.94117647058821
3033_SpeechRainbowLong_InPerson_99999999,D,87.582,87.588,0.00600000000000023,0.0700000000000074,difference,87.5273,87.9673,28,4.6770601336303
3033_SpeechRainbowLong_InPerson_99999999,K,89.996,90.038,0.0420000000000016,0.0699999999999932,considerably,89.9573,90.5673,28,4.6770601336303
3033_SpeechRainbowLong_InPerson_99999999,K,93.439,93.523,0.0840000000000032,0.109999999999999,colored,93.4073,93.8473,29,3.96039603960394
3033_SpeechRainbowLong_InPerson_99999999,T,100.821,100.87,0.0490000000000066,0.0600000000000023,to,100.8073,100.8973,32,4.74137931034483
3033_SpeechRainbowLong_InPerson_99999999,B,100.974,100.979,0.00500000000000966,0.0900000000000034,be,100.8973,101.0573,32,4.74137931034483
3033_SpeechRainbowLong_InPerson_99999999,B,104.546,104.552,0.00600000000000023,0.039999999999992,bows,104.5173,105.0573,32,4.74137931034483
3033_SpeechRainbowLong_InPerson_99999999,B,108.066,108.072,0.00600000000000023,0.039999999999992,bow,108.0373,108.4973,34,3.93700787401576
3033_SpeechRainbowLong_InPerson_99999999,T,112.395,112.43,0.0350000000000108,0.0700000000000074,to,112.3573,112.4573,36,6.3636363636364
3033_SpeechRainbowLong_InPerson_99999999,G,112.515,112.542,0.027000000000001,0.0900000000000034,give,112.4573,112.7173,36,6.3636363636364
3033_SpeechRainbowLong_InPerson_99999999,B,116.246,116.252,0.00600000000000023,0.0900000000000034,band,116.1673,116.6273,37,3.60655737704917
3033_SpeechRainbowLong_InPerson_99999999,K,121.789,121.883,0.0939999999999941,0.150000000000006,common,121.7273,122.0773,40,5.26315789473683
3033_SpeechRainbowLong_InPerson_99999999,T,122.107,122.189,0.0819999999999936,0.100000000000009,type,122.0773,122.3373,40,5.26315789473683
3033_SpeechRainbowLong_InPerson_99999999,B,122.516,122.522,0.00600000000000023,0.039999999999992,bow,122.4873,122.8973,40,5.26315789473683
3035_SpeechRainbowLong_InPerson_99999999,K,17.537,17.622,0.0850000000000009,0.109999999999999,colors,17.4973,18.1173,2,5.66371681415929
3035_SpeechRainbowLong_InPerson_99999999,T,18.314,18.386,0.0719999999999992,0.110000000000003,take,18.2673,18.5473,2,5.66371681415929
